% Mike Stanley's IMU Data Logger
% Date & Time   Thursday 06 January 2011  -  12:31:46 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Stationary
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
396 314 -196 551 1 2 354 -515 -535 -530 0 0 
397 315 -198 547 1 2 353 -516 -534 -530 0 0 
398 314 -197 548 1 2 354 -516 -535 -531 0 0 
399 315 -190 550 1 2 354 -516 -534 -530 0 0 
400 312 -194 552 1 2 353 -516 -534 -530 0 0 
401 314 -192 550 1 2 354 -516 -534 -529 0 0 
402 313 -199 550 1 2 353 -515 -534 -530 0 0 
403 314 -198 549 1 2 353 -516 -534 -529 0 0 
404 319 -197 548 1 2 353 -516 -534 -529 0 0 
405 314 -193 549 1 2 354 -516 -535 -529 0 0 
406 313 -195 550 1 2 353 -515 -534 -529 0 0 
407 315 -196 548 1 2 354 -516 -534 -530 0 0 
408 315 -194 549 1 2 354 -516 -534 -530 0 0 
409 313 -199 551 1 2 354 -515 -534 -530 0 0 
410 314 -196 548 1 2 353 -515 -535 -530 0 0 
411 313 -192 549 1 2 354 -516 -534 -529 0 0 
412 315 -194 548 1 2 353 -516 -534 -529 0 0 
413 316 -197 549 1 2 352 -516 -535 -530 0 0 
414 311 -197 548 1 2 353 -516 -535 -529 0 0 
415 316 -195 551 1 2 353 -516 -535 -529 0 0 
416 313 -195 550 1 2 354 -516 -534 -529 0 0 
417 315 -191 551 1 2 354 -516 -534 -530 0 0 
418 314 -190 549 1 2 355 -516 -535 -529 0 0 
419 313 -193 550 1 2 354 -516 -534 -530 0 0 
420 315 -197 548 1 2 354 -516 -535 -530 0 0 
421 313 -194 548 1 2 353 -515 -534 -530 0 0 
422 312 -203 548 1 2 353 -516 -534 -530 0 0 
423 313 -196 551 1 2 353 -516 -535 -530 0 0 
424 313 -194 550 1 2 354 -516 -534 -529 0 0 
425 314 -194 551 1 2 354 -516 -534 -530 0 0 
426 312 -194 549 1 2 354 -516 -534 -530 0 0 
427 312 -195 548 1 2 353 -516 -534 -530 0 0 
428 314 -194 550 1 2 353 -516 -535 -530 0 0 
429 313 -193 551 1 2 353 -516 -534 -530 0 0 
430 318 -196 548 1 2 353 -515 -535 -529 0 0 
431 314 -200 548 1 2 354 -516 -535 -529 0 0 
432 316 -203 550 1 2 353 -516 -534 -529 0 0 
433 313 -193 551 1 2 354 -515 -535 -529 0 0 
434 314 -195 549 1 2 354 -516 -534 -530 0 0 
435 315 -196 549 1 2 354 -516 -534 -529 0 0 
436 315 -195 548 1 2 353 -517 -534 -530 0 0 
437 312 -198 548 1 2 352 -516 -534 -530 0 0 
438 315 -199 549 1 2 353 -516 -534 -530 0 0 
439 317 -196 550 1 2 353 -516 -534 -530 0 0 
440 314 -196 548 1 2 354 -515 -534 -530 0 0 
441 314 -194 548 1 2 354 -516 -535 -530 0 0 
442 315 -195 549 1 2 354 -516 -534 -530 0 0 
443 311 -196 551 1 2 353 -516 -534 -530 0 0 
444 315 -195 551 1 2 353 -516 -534 -529 0 0 
445 315 -198 549 1 2 353 -516 -534 -530 0 0 
446 313 -195 549 1 2 354 -516 -534 -529 0 0 
447 314 -199 549 1 2 353 -516 -535 -530 0 0 
448 313 -199 550 1 2 354 -516 -534 -530 0 0 
449 310 -197 549 1 2 354 -516 -534 -529 0 0 
450 315 -198 551 1 2 354 -516 -534 -529 0 0 
451 315 -201 549 1 2 354 -517 -534 -530 0 0 
452 313 -190 547 1 2 354 -516 -534 -529 0 0 
453 314 -195 548 1 2 352 -516 -534 -529 0 0 
454 313 -191 548 1 2 353 -516 -534 -530 0 0 
