% Mike Stanley's IMU Data Logger
% Date & Time   Thursday 24 February 2011  -  01:20:09 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Sensor strapped to shoe with shoelaces.  Walked 85 feed straight down hallway
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
223 -708 269 215 -69 -36 434 -513 -524 -486 0 0 
224 -704 269 236 -740 -189 696 -534 -615 -500 0 0 
225 -697 283 263 -853 -260 707 -525 -670 -499 0 0 
226 -688 289 285 -237 -309 647 -516 -679 -493 0 0 
227 -682 299 303 356 -328 428 -496 -670 -496 0 0 
228 -673 298 325 281 -285 383 -484 -668 -496 0 0 
229 -661 305 345 212 -193 384 -487 -667 -497 0 0 
230 -652 308 368 160 -96 380 -498 -670 -503 0 0 
231 -649 310 395 39 -72 310 -515 -679 -509 0 0 
232 -631 313 421 5 -84 293 -531 -695 -514 0 0 
233 -620 303 453 -35 -97 295 -542 -710 -520 0 0 
234 -604 307 482 -94 -108 290 -547 -725 -525 0 0 
235 -583 304 515 -99 -95 284 -551 -737 -528 0 0 
236 -561 293 549 -91 -82 276 -555 -745 -532 0 0 
237 -539 292 580 -88 -70 251 -558 -750 -533 0 0 
238 -516 286 610 -96 -62 243 -563 -753 -533 0 0 
239 -488 274 642 -108 -47 240 -569 -755 -531 0 0 
240 -459 262 670 -161 -7 242 -576 -755 -530 0 0 
241 -429 255 698 -187 8 244 -583 -755 -528 0 0 
242 -398 239 721 -214 18 250 -592 -755 -527 0 0 
243 -364 227 749 -232 23 256 -601 -756 -527 0 0 
244 -330 204 769 -250 38 281 -610 -753 -527 0 0 
245 -292 186 790 -263 43 302 -618 -750 -529 0 0 
246 -260 159 810 -285 37 326 -625 -748 -531 0 0 
247 -224 138 827 -339 50 365 -630 -746 -536 0 0 
248 -189 114 839 -356 53 390 -633 -746 -542 0 0 
249 -153 91 849 -366 59 426 -635 -742 -550 0 0 
250 -116 66 858 -437 55 522 -635 -740 -558 0 0 
251 -75 45 865 -542 63 547 -636 -744 -567 0 0 
252 -37 17 869 -652 117 543 -635 -748 -579 0 0 
253 2 -10 868 -810 171 539 -637 -753 -594 0 0 
254 50 -32 869 -878 204 512 -635 -757 -609 0 0 
255 89 -53 862 -938 261 444 -630 -760 -629 0 0 
256 132 -74 853 -974 330 336 -628 -758 -647 0 0 
257 173 -90 845 -1037 428 73 -628 -743 -658 0 0 
258 207 -99 834 -1080 382 -39 -629 -716 -660 0 0 
259 233 -113 829 -1087 299 -143 -618 -677 -647 0 0 
260 252 -123 821 -976 221 -376 -600 -637 -619 0 0 
261 259 -133 816 -990 265 -495 -587 -597 -580 0 0 
262 263 -141 815 -1124 365 -589 -578 -560 -537 0 0 
263 257 -161 815 -1374 525 -668 -578 -524 -501 0 0 
264 252 -177 817 -1276 514 -623 -583 -486 -475 0 0 
265 232 -173 826 -1112 432 -514 -579 -459 -462 0 0 
266 213 -133 833 -440 -186 179 -554 -423 -464 0 0 
267 202 -113 839 -254 -503 481 -342 -475 -499 0 0 
268 185 -96 846 -15 -383 340 -388 -440 -498 0 0 
269 147 -76 856 562 -154 795 -424 -365 -498 0 0 
270 109 -42 860 391 -40 462 -386 -318 -517 0 0 
271 81 -34 865 -362 220 288 -368 -353 -520 0 0 
272 48 -15 865 -988 705 267 -422 -361 -498 0 0 
273 24 -16 864 -865 898 488 -457 -389 -502 0 0 
274 3 -7 866 -597 492 547 -482 -410 -505 0 0 
275 -13 -2 865 -827 44 524 -484 -443 -488 0 0 
276 -27 5 864 -659 -240 221 -489 -452 -499 0 0 
277 -37 10 863 -509 -152 161 -484 -467 -500 0 0 
278 -48 17 863 -260 26 218 -482 -480 -499 0 0 
279 -56 23 861 -251 70 324 -482 -487 -494 0 0 
280 -61 33 860 -297 18 319 -485 -492 -494 0 0 
281 -66 32 860 -242 27 314 -487 -497 -500 0 0 
282 -75 34 859 -211 74 327 -488 -502 -504 0 0 
283 -79 40 857 -239 61 292 -492 -506 -506 0 0 
284 -85 45 859 -232 89 298 -496 -508 -512 0 0 
285 -89 47 858 -216 121 315 -501 -509 -516 0 0 
286 -93 53 855 -215 17 300 -505 -511 -518 0 0 
287 -95 56 857 -218 32 283 -504 -511 -519 0 0 
288 -99 52 855 -218 47 277 -506 -512 -521 0 0 
289 -101 56 853 -220 20 279 -506 -513 -522 0 0 
290 -104 58 854 -220 18 281 -506 -515 -522 0 0 
291 -108 61 853 -221 6 281 -505 -517 -522 0 0 
292 -111 63 855 -226 -9 273 -503 -518 -521 0 0 
293 -115 63 851 -225 0 273 -501 -520 -521 0 0 
294 -115 68 851 -221 10 275 -501 -521 -520 0 0 
295 -119 70 851 -221 20 269 -501 -522 -521 0 0 
296 -119 74 852 -218 20 271 -499 -523 -521 0 0 
297 -123 78 849 -220 9 267 -497 -525 -522 0 0 
298 -122 81 850 -223 9 269 -496 -525 -522 0 0 
299 -125 85 850 -222 15 276 -495 -525 -522 0 0 
300 -124 91 848 -219 25 278 -495 -525 -522 0 0 
301 -129 95 850 -213 40 282 -498 -523 -522 0 0 
302 -128 94 847 -208 49 282 -501 -522 -523 0 0 
303 -131 90 847 -207 47 281 -504 -520 -522 0 0 
304 -133 90 847 -208 48 278 -507 -521 -523 0 0 
305 -139 98 844 -191 48 293 -500 -518 -526 0 0 
306 -136 101 847 -194 77 277 -497 -515 -529 0 0 
307 -144 109 844 -204 50 275 -500 -515 -530 0 0 
