% Mike Stanley's IMU Data Logger
% Date & Time   Tuesday 08 February 2011  -  04:15:33 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      sensor in left hand, tap with pen
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
393 -407 -384 300 -319 43 117 -517 -534 -530 0 0 
394 -407 -384 299 -317 44 110 -516 -534 -530 0 0 
395 -406 -395 299 -317 42 114 -517 -534 -530 0 0 
396 -406 -384 298 -317 42 117 -516 -534 -529 0 0 
397 -408 -387 301 -318 42 117 -517 -534 -529 0 0 
398 -407 -379 299 -320 41 116 -516 -534 -530 0 0 
399 -405 -377 299 -319 43 115 -516 -535 -530 0 0 
400 -402 -383 300 -317 43 114 -516 -536 -530 0 0 
401 -406 -381 301 -316 41 114 -516 -536 -530 0 0 
402 -408 -388 299 -317 41 116 -517 -536 -531 0 0 
403 -408 -386 301 -317 39 117 -517 -536 -530 0 0 
404 -407 -384 300 -319 39 119 -516 -536 -530 0 0 
405 -408 -389 299 -319 40 119 -516 -535 -529 0 0 
406 -406 -388 300 -319 39 117 -516 -535 -529 0 0 
407 -403 -393 299 -317 38 119 -516 -535 -529 0 0 
408 -402 -394 300 -316 39 118 -516 -534 -529 0 0 
409 -407 -389 300 -316 38 117 -516 -534 -529 0 0 
410 -408 -388 299 -319 40 119 -516 -533 -529 0 0 
411 -405 -392 299 -319 41 119 -516 -533 -529 0 0 
412 -404 -391 299 -320 43 117 -516 -534 -528 0 0 
413 -408 -388 298 -319 45 115 -516 -535 -529 0 0 
414 -405 -389 300 -318 45 115 -515 -534 -530 0 0 
415 -407 -391 302 -316 46 112 -515 -535 -529 0 0 
416 -409 -385 301 -316 45 111 -515 -535 -529 0 0 
417 -403 -388 301 -317 43 117 -515 -535 -530 0 0 
418 -407 -387 300 -319 42 120 -515 -533 -529 0 0 

% Total Sample Count = 418.
% Sample Count Used for mean/std calculations = 418.

